track_id,track_name,artists,track_genre,popularity,energy,tempo,valence,intensity
4381FmKZc1uT2zzhBiknH7,"Adheeraa (From ""Cobra"")",A.R. Rahman;Vagu Mazan;Thoughtsfornow,pop-film,70,0.859,110.969,0.562,{1}
6H7fLdt0AeWpuxUKXuXWrx,Shree Hanuman Chalisa,Hariharan,pop-film,68,0.885,91.01,0.831,{1}
26aOnndLckt8uAsk6odL5n,Ratchasa Maamaney,Shreya Ghoshal;Palakad Sreeram;Mahesh Vinayakram,pop-film,71,0.786,99.798,0.434,{1}
5fwRhPXAvGgzUxW62ZCvEg,Woh Lamhe Woh Baatein,Atif Aslam,pop-film,66,0.822,89.761,0.405,{1}
0TkquWzzuxcrwbCWlTrKYF,Yaad Piya Ki Aane Lagi,Neha Kakkar;Tanishk Bagchi;Lalit Sen,pop-film,65,0.833,107.977,0.693,{1}
5SXwKl2nWY1No4wZ0FJDHN,Adheeraa,A.R. Rahman;Vagu Mazan;Thoughtsfornow,pop-film,66,0.835,110.962,0.558,{1}
3HFjh7QljnUCBLsoTwMuTj,Kya Mujhe Pyar Hai,KK,pop-film,64,0.818,118.477,0.789,{1}
1SVE8yjAt2m9JWjeOaGG4Q,O Sajna,Neha Kakkar;Tanishk Bagchi;Jaani,pop-film,64,0.903,96.98,0.705,{1}
4wIWWEhbdgKAxhR68eE0Ye,"Mast Magan (From ""2 States"")",Arijit Singh;Chinmayi,pop-film,65,0.774,82.995,0.883,{1}
3MwAw4BD3vk2wybq20hfQV,Gore Gaalon Pe,Udit Narayan,pop-film,31,0.833,96.109,0.963,{1}
4tjLYTXFqZhkUDga4bQ0yl,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar;Dhvani Bhanushali;Ikka;Tanishk Bagchi,pop-film,66,0.912,104.054,0.674,{1}
7fW9J3EpVWVN1ouv0slAs0,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,pop-film,64,0.818,118.477,0.789,{1}
6aNiR1YsERzcABil2gYQ1b,"Ratchasa Maamaney (From ""Ponniyin Selvan Part-1"")",A.R. Rahman;Shreya Ghoshal;Palakad Sreeram;Mahesh Vinayakram,pop-film,64,0.786,99.798,0.434,{1}
6alUOXeJ3T6vi8dkN8QSbi,"Rishte Naate - From ""De Dana Dan""",Rahat Fateh Ali Khan;Suzanne D'Mello,pop-film,66,0.825,92.029,0.835,{1}
4cFwhwH5ydnHgB0Tv3lZsm,"O Saki Saki (From ""Batla House"")",Neha Kakkar;Tulsi Kumar;B Praak;Tanishk Bagchi;Vishal-Shekhar,pop-film,67,0.961,108.014,0.567,{1}
7n5Jcqw85WSfJHrMXsk5N2,Mangalyam,Thaman S;Silambarasan TR;Roshini JKV,pop-film,64,0.948,111.028,0.825,{1}
7fl15uWBpbKrzrmEm48ZyP,O O Jaane Jaana,Kamaal Khan,pop-film,63,0.766,106.193,0.798,{1}
2a47PFpfagr3qdvQVVFWwt,Hass K Kude,Diljit Dosanjh,pop-film,45,0.949,83.028,0.913,{1}
7bODtTBEmxqwdfBHwqjwFt,"Ab Na Roko Na Roko Maa Ke Dwaar Jaane Do (From ""Maa Ka Dil"")",Sonu Nigam,pop-film,5,0.862,87.682,0.88,{1}
73WZB1V5nD1Di5SL3IbZ08,"Sawan Ki Rut Hai (From ""Meri Maa"")",Sonu Nigam,pop-film,4,0.838,89.983,0.835,{1}
2fifrxk02FYmyR484j0beA,"Nanhe Nanhe Paon Mere (From ""Meri Maa"")",Sonu Nigam,pop-film,4,0.806,93.958,0.961,{1}
3xeZ5mBxmxuqO0XBAdQ8Ya,"Patte Patte Mein Hai Basi Mahamaya (From ""Aa Gayi Chitthi Mata Ki"")",Sonu Nigam,pop-film,3,0.816,92.521,0.899,{1}
3Z3VzBHo8SdhPiglQcX72A,"Ye Dwara Maa Ka Dwara (From ""Halwa Poori Baatenge"")",Sonu Nigam,pop-film,3,0.89,80.212,0.86,{1}
3ySVdXje5nm31d7vL3jNV3,Galliyan,Ankit Tiwari,pop-film,62,0.75,89.999,0.4,{1}
6YYVzVapUF3UnZQ0igasl3,Allah Waariyan,Shafqat Amanat Ali,pop-film,62,0.781,83.782,0.801,{1}
5s9Kd33ExIhpe1JJSj5zLZ,Nagada Sang Dhol,Shreya Ghoshal;Osman Mir,pop-film,61,0.921,113.3,0.686,{1}
5o5xXNGb8jrz0oiAqOMzPP,Ishq Samundar Remix,Sunidhi Chauhan;Anand Raj Anand;DJ Yogii,pop-film,33,0.9,101.789,0.594,{1}
1uzkWkIaWaxzHJgJ4Fy5rO,Bole Chudiyan,Jatin-Lalit;Amit Kumar;Sonu Nigam;Alka Yagnik;Udit Narayan;Kavita Krishnamurthy,pop-film,65,0.875,96.915,0.737,{1}
7e6J0HgooHYVi4SwdOB2OM,Eyy Bidda Idhi Naa Adda,Nakash Aziz,pop-film,61,0.861,87.467,0.662,{1}
3Uv8BQFN3bQfhkregyMbnx,My Dil Goes Mmmm,Vishal-Shekhar;Shaan;Gayatri Iyer;Jaideep Sahni,pop-film,62,0.797,90.997,0.706,{1}
42WGQxg2lPIFBt8ZRHQ4Q4,Romantic Mashup 2,Mithoon;Atif Aslam;Armaan Malik;Arijit Singh;Amaal Mallik;Salman Khan;Mohit Chauhan;Yo Yo Honey Singh;Ankit Tiwari;Sonu Nigam;Neeti Mohan;Sabri Brothers;Tulsi Kumar;Rashmi Virag;Dj Chetas,pop-film,64,0.761,100.011,0.339,{1}
517bz7zkWELmyL4eZzJ5R9,"Galliyan (From ""Ek Villain"")",Ankit Tiwari,pop-film,62,0.75,89.999,0.4,{1}
14eFqoEf1NBm7kh2jWc3TU,Teri Meri Kahaani,Arijit Singh;Palak Muchhal,pop-film,61,0.802,109.989,0.345,{1}
6VbmeIWTbNHM5uqoW7GTE4,Sheila Ki Jawani,Sunidhi Chauhan;Vishal Dadlani,pop-film,63,0.859,101.007,0.631,{1}
31phvnfUfwzi0nf3dO814j,Vele,Vishal-Shekhar;Vishal Dadlani;Shekhar Ravjiani,pop-film,61,0.754,108.001,0.65,{1}
64NPSUK9QT49jEDKl3FK1a,Evanda Enakku Custody,Santhosh Narayanan,pop-film,60,0.797,102.142,0.859,{1}
2ZxdwRUfd0LiAshQclfQZb,Red Chilli,Diljit Dosanjh,pop-film,62,0.784,88.004,0.763,{1}
3Rvdqwgbr3rryZkNRrItt3,Is Qadar,Tulsi Kumar;Darshan Raval;Sachet-Parampara,pop-film,60,0.904,90.971,0.811,{1}
0M3Mp9NSPMxPAb9oUZh80o,Dhoom Dhaam,Santhosh Narayanan;Rahul Sipligunj;Kasarla Shyam;Gotte Kanakavva;Gannora Dasa Laxmi;Palamuru Jangireddy;Narsanna (Nalgonda Gaddar),pop-film,59,0.895,97.43,0.874,{1}
5jOHD4c6UayVZn9Xm7IvyO,Rabba,Mohit Chauhan,pop-film,60,0.766,82.305,0.468,{1}
6qhTVtHIsK8WVf7biagk7O,Moti Veraana (From Songs of Faith),Amit Trivedi;Osman Mir,pop-film,59,0.783,112.503,0.624,{1}
0j5PDjpBsLIEQdRVSoXFBv,Kanaa Kaangiren,G. V. Prakash;Shubha Mudgal;Nithyasree Mahadevan;Vinitra,pop-film,59,0.808,119.963,0.549,{1}
1bU2NTQlRFtKB5PYF9v9Xv,Breathless - Album - Breathless 98,Shankar Mahadevan,pop-film,59,0.881,99.858,0.0393,{1}
1Uuw9nSChAnmwbFmnuCx5S,Andha Arabi Kadaloram,A.R. Rahman;Suresh Peters;Swarnalatha,pop-film,59,0.842,95.027,0.776,{1}
0pPGUL7171TRGgI6wyP8wP,Tumhe Jo Maine Dekha,Abhijeet;Shreya Ghoshal,pop-film,60,0.903,102.009,0.712,{1}
6512hyAQxOng8v4R71IV47,Hairat,Lucky Ali,pop-film,59,0.765,104.004,0.439,{1}
35Rrbt58ADLxyo1lu7xhZu,Aap Ki Kashish,Himesh Reshammiya;Krishna;Ahir,pop-film,58,0.78,110.963,0.718,{1}
6RqFT4w5AbPQN72fyzogwq,Galliyan Returns Remix,Ankit Tiwari;Manoj Muntashir;Dj Amit Shah,pop-film,25,0.877,113.985,0.755,{1}
6SDH3mp9sQCNJDfDDpQTTo,You Are My Soniya,Sandesh Shandilya;Sonu Nigam;Alka Yagnik,pop-film,59,0.784,106.045,0.785,{1}
7v6kXbTvpHbhq5LHruy0xV,Jhanjharia - Male Version,Abhijeet,pop-film,58,0.878,117.715,0.762,{1}
4ZXsuOSu0vWtWMfmf1Gl3j,Poolane Kunukeyamantaa,A.R. Rahman;Haricharan;Shreya Ghoshal,pop-film,57,0.84,85.995,0.68,{1}
7yRfIESGCckunEuXMtn0bj,Layyavathiye,Jassie Gift,pop-film,57,0.886,110.689,0.762,{1}
6cZcVAjgELRB6w9h6jaYtJ,Thozhiya,Harish Raghavendra;Sri Charan;Mega Chorus,pop-film,57,0.875,96.013,0.808,{1}
1aHRhPwlNTNdMsDcYicxb6,Do You Know,Diljit Dosanjh,pop-film,58,0.796,85.002,0.312,{1}
0ZNg3I2kga2XnqKp1Y9PeZ,Wo Ajnabee,Mithoon;Shilpa Rao,pop-film,58,0.795,104.988,0.779,{1}
4C81bkQ2tkMmYk4bGFCrv5,Memu Aagamu,Armaan Malik;TRI.BE;Lost Stories,pop-film,59,0.772,106.02,0.683,{1}
4TvXm9YcTAQT9XGS5rvEgZ,Bomb Bomb Bhole,Yasser Desai;Raj Meena,pop-film,24,0.806,97.95,0.245,{1}
3s6H6UW7yPu2rsF8CGki60,Zindagi Do Pal Ki,KK,pop-film,57,0.771,105.976,0.462,{1}
1RGbMd4J28QykKdQam9Ef6,Vaaram - First Look Somavaaram,Nakash Aziz,pop-film,57,0.804,81.795,0.748,{1}
4rGLwg8ej2ar25UJ5Rw7xz,"Evanda Enakku Custody (From ""Mahaan"")",Santhosh Narayanan,pop-film,57,0.795,104.61,0.855,{1}
7emLx4rVwr0tPyjktu7A7U,Deewangi Deewangi,Shaan;Udit Narayan;Shreya Ghoshal;Sunidhi Chauhan;Rahul Saxena,pop-film,59,0.918,107.975,0.927,{1}
4F980Cg1WU6owq3V1fOBSN,Saawan Mein,Falguni Pathak,pop-film,57,0.774,96.007,0.729,{1}
0IYpKZhCeoXB85BslBg3q5,Yeh Ladka Hai Allah,Jatin-Lalit;Udit Narayan;Alka Yagnik,pop-film,60,0.908,104.233,0.877,{1}
5iwPZEPu8bxy1fAWnhYT7J,Ek Pal Ka Jeena,Lucky Ali,pop-film,56,0.799,103.98,0.835,{1}
0Ms1V2flsPzr2bVqImelCB,Dilbar,Neha Kakkar;Dhvani Bhanushali;Ikka,pop-film,58,0.912,104.054,0.674,{1}
45UvRmYIm61xlTgaZPebiq,Sabki Baaratein Aayi,Dev Negi;Seepi Jha,pop-film,57,0.864,101.961,0.699,{1}
4SLWJ2ff0RHSJOSp2MPIHH,Rafta Rafta,Atif Aslam,pop-film,58,0.792,96.073,0.499,{1}
34wsgkPMRk3xIfHdwtezbf,Tainu Leke,Sonu Nigam;Mahalakshmi Iyer,pop-film,58,0.94,117.008,0.699,{1}
3eDsxtliwduBeC3UAdOMG5,"Bandook Meri Laila (From ""A Gentleman"") (feat. Raftaar, Sidharth Malhotra)",Ash King;Jigar Saraiya;Sachin-Jigar;Raftaar;Sidharth Malhotra,pop-film,57,0.782,98.976,0.665,{1}
6vrGww8fPiozHDppz2MbIi,Thottu Thottu,Pushpavanam Kuppusamy;Swarnalatha,pop-film,56,0.917,95.039,0.54,{1}
6UEhNvccAc4OyEDJYB5brb,Ek Din Teri Raahon,Javed Ali;Pritam,pop-film,57,0.867,91.993,0.698,{1}
0wEgK7RKkB1R6sR5Nrwh5g,Fevicol Se,Mamta Sharma;Wajid,pop-film,58,0.822,119.966,0.917,{1}
7wFL4hNlhotHNU6qZi9bHR,Ee Hridayam,A.R. Rahman;Vijay Prakash;Suzanne D'Mello;Blaaze,pop-film,56,0.794,85.986,0.705,{1}
5xWpxI216rbOSiAqjdn6gy,"Lamborghini (From ""Jai Mummy Di"")",Meet Bros.;Neha Kakkar;Jassie Gill,pop-film,57,0.922,104.916,0.634,{1}
4GC2IwmYrlC12YfPfHPLQe,"Hey Idi Nenena (From ""Solo Brathuke So Better"")",Thaman S;Sid Sriram,pop-film,56,0.834,100.997,0.628,{1}
4gqHEia13bp5EFWGitiKWx,Chor Bazaari,Neeraj Shridhar;Sunidhi Chauhan,pop-film,57,0.754,100.014,0.973,{1}
6M2UnI1LnXuXlWU54CKmKx,Jaane Kyun,Vishal-Shekhar;Vishal Dadlani,pop-film,57,0.812,99.962,0.791,{1}
7k3jpyYPnVnbO0p7iejWxL,Saadda Haq,Mohit Chauhan,pop-film,56,0.882,96.958,0.627,{1}
605FZvNjey90GecOzwChB9,Killer Haseena,Tulsi Kumar;Arjun Kanungo;Vayu;Diksha C,pop-film,56,0.785,96.946,0.376,{1}
3LWvtwgEIzC1wdHiUBoG1v,Breathless - Shankar Mahadevan,Shankar Mahadevan,pop-film,55,0.888,99.915,0.54,{1}
2oVJZVH1hlxP3MxyDFRSEb,Neend Churayee Meri,Kumar Sanu;Udit Narayan;Alka Yagnik;Kavita Krishnamurthy,pop-film,56,0.934,105.968,0.882,{1}
3oIWJujQwLjGBG8kZGnJkg,Salaam-E-Ishq,Sonu Nigam;Shreya Ghoshal;Kunal Ganjawala;Sadhana Sargam;Shankar Mahadevan,pop-film,57,0.796,103.033,0.76,{1}
7gw6rSstVq9CmuQAaZhWm8,Asalaam-e-Ishqum,Sohail Sen;Neha Bhasin;Bappi Lahiri;Irshad Kamil,pop-film,56,0.908,106.993,0.891,{1}
4ydNnBV9Jnb5YlXb11kFjD,Sarkaru Vaari Paata-Title Song,Thaman S;Harika Narayan,pop-film,54,0.941,80.011,0.812,{1}
19PknyOL6OWvABerPEyweT,Neruppu Da,Santhosh Narayanan;Arunraja Kamaraj,pop-film,56,0.836,90.04,0.481,{1}
33d0aCkd8fJUtnLTNLDOxV,Innisai Paadivarum - Language: Tamil; Film: Thullatha Manamum Thullum; Film Artist 1: Vijay; Film Artist 2: Simran,Unnikrishnan,pop-film,55,0.789,82.84,0.393,{1}
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema;Selena Gomez,pop,92,0.806,106.999,0.802,{1}
5XCa3ygRyz2R9avSi0CYJI,I Feel It Coming,The Weeknd;Daft Punk,pop,3,0.82,92.996,0.555,{1}
6G699QfN1BWYWXfiblH51F,"Kusu Kusu (From ""Satyameva Jayate 2"")",Tanishk Bagchi;Zahrah S Khan;Dev Negi,pop,71,0.911,101.0,0.78,{1}
2fqW8A7qmNqILZe4roj2Dx,Merry Christmas,Ed Sheeran;Elton John,pop,5,0.935,113.99,0.602,"{1, 2}"
1iiCRJZbYDfXJJnAKwY7Ph,Castle On the Hill - Throttle Remix,Ed Sheeran;Throttle,pop,0,0.86,138.03,0.203,{2}
1liUFogbLkZJV0uAdFjBUr,Bad Habits - Joel Corry Remix,Ed Sheeran;Joel Corry,pop,0,0.935,125.971,0.8,{2}
5zfRl79umXWvKoA7p4KEPa,"Tip Tip (From ""Sooryavanshi"")",Tanishk Bagchi;Udit Narayan;Alka Yagnik,pop,70,0.929,103.01,0.477,{1}
1XSSm7oKOzNE8oUapjIRWV,"The Punjaabban Song (From ""Jugjugg Jeeyo"")",Tanishk Bagchi;Gippy Grewal;Zahrah S Khan;Romy;Abrar Ul Haq,pop,70,0.964,139.241,0.613,{2}
4qoIqWSly3rnZdCTgtcCMz,Pta Mainu,Harvi,pop,69,0.825,90.047,0.631,{1}
1G1Z9hpmbR5yRBBFRzu5D3,Drummer Boy,Justin Bieber;Busta Rhymes,pop,0,0.85,122.991,0.491,{2}
0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,Vishal-Shekhar;Arijit Singh;Jaideep Sahni,pop,69,0.784,96.953,0.26,{1}
0X7g825ekNNiCWWV7queDr,Mitti De Tibbe,Kaka,pop,67,0.853,129.966,0.794,{2}
4HKbWbn8acXeTq6j0rqO5z,Plug Talk,Navaan Sandhu,pop,67,0.815,95.969,0.474,{1}
6IWZKBeAkeCzaYNE8SmedK,"Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")",Rochak Kohli;Jubin Nautiyal;Neeti Mohan,pop,69,0.86,96.025,0.585,{1}
6sOC569sksrnsrpSIihTtn,"Aafat (From ""Liger"") - Remix By DJ Aqeel",Tanishk Bagchi;Zahrah S Khan;Dj Aqeel,pop,45,0.892,127.974,0.683,{2}
2yk5oILHrpqErkYTuu2nQm,Mere Dil Gaaye Ja (Zooby Zooby),Tanishk Bagchi;Zahrah S Khan;Yash Narvekar;Bappi Lahiri,pop,18,0.902,129.024,0.618,{2}
6TtNVOFQUbQDUbTQwdILH1,"Coka 2.0 (From ""Liger"")",Jaani;Lijo George-Dj Chetas;Sukh-E Muzical Doctorz;Lisa Mishra,pop,66,0.922,96.933,0.873,{1}
5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas;Garry Sandhu;Tanishk Bagchi;Intense,pop,67,0.919,94.993,0.494,{1}
5QKiLD7zEXvQc8VlFYmqhb,"Coka 2.0 (From ""Liger (Telugu)"")",Jaani;Lijo George-Dj Chetas;Ram Miriyala;Geetha Madhuri;Sukh-E Muzical Doctorz,pop,66,0.929,96.969,0.828,{1}
50DyjmQxDUAygFT31rD1kT,Nawa Nawa Pyaar,Gippy Grewal;Tanu Grewal,pop,65,0.757,81.972,0.958,{1}
0C6G3mqMjVcIgTWbK9nFIE,"Aafat (From ""Liger"")",Tanishk Bagchi;Rashmi Virag;Zahrah S Khan,pop,66,0.805,119.947,0.433,{1}
5x72Q1SyiDHJ4IF2mRzfkg,"Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar;Tanishk Bagchi,pop,66,0.95,126.013,0.746,{2}
2bNlWt5B50UyB3Utvscdzz,Adventure of a Lifetime - Matoma Remix,Coldplay;Matoma,pop,0,0.771,112.015,0.456,{1}
5CSEaABQkS1hoLza0IpK2r,Kala Chashma,Amar Arshi;Badshah;Neha Kakkar;Indeep Bakshi;Prem & Hardeep,pop,69,0.856,106.026,0.919,{1}
1CM4rFDU9q4EoLy2K44qE6,"Naah Goriye (From ""Bala"")",B Praak;Harrdy Sandhu;Swasti Mehul,pop,64,0.765,99.96,0.715,{1}
7tp4iYvcZksGp1u7feUrrO,Mitti Di Khushboo,Rochak Kohli;Ayushmann Khurrana,pop,65,0.754,94.989,0.355,{1}
1f660M0jwz7F4qlDjTSLmO,Phulkari,Karan Randhawa,pop,63,0.785,81.781,0.764,{1}
43zT3oDEP3I5FiZWugfqCZ,Adada Adada,Chitharth,pop,64,0.834,103.012,0.788,{1}
1mEmpPOgLzbDKwi5Us6Haz,Heart Of Glass - Special Mix,Blondie,power-pop,0,0.78,114.422,0.807,{1}
4nWDNtxHSjrcZZZjpFrmpB,Agree To Disagree,The 20 Belows,power-pop,33,0.934,93.953,0.516,{1}
4AO22AeyUGh14qYsgkBPcR,It's Different For Girls,Joe Jackson,power-pop,0,0.774,118.58,0.288,{1}
2ckXnzyvgva2oE9FWjb405,Hello It's Me,Todd Rundgren,power-pop,55,0.848,87.246,0.779,{1}
2HhBmnL8kVYaevaaCsnMVB,Heart Of Glass - Remix,Blondie,power-pop,63,0.809,114.685,0.492,{1}
1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,Weezer,power-pop,71,0.823,87.904,0.741,{1}
5EugXICXL06waHgP4iTI58,Mrs. Robinson - Remastered,The Lemonheads,power-pop,64,0.936,107.543,0.834,{1}
6fOKrUhmNyKAMco7xUhaSr,20_20,The 20 Belows,power-pop,29,0.968,98.36,0.731,{1}
5Bf7sguvQ1ilipDZJCBTRS,Time To Kill,The 20 Belows,power-pop,29,0.971,98.001,0.743,{1}
2dBud3AlOI7HI9Es8oBa8i,Focus On Your Own Family,Off With Their Heads,power-pop,34,0.988,109.464,0.275,{1}
4J8OowbDixNh2yWBvaN33O,Seek Advice Elsewhere,Off With Their Heads,power-pop,33,0.974,101.534,0.392,{1}
1zVuOp3i19QqXmKDFey7i2,Hey Jealousy,The Ergs!,power-pop,30,0.939,93.384,0.512,{1}
3avE7LWJmuzRRJeUZWpTub,I Don't Wanna Be a Homosexual,Sloppy Seconds,power-pop,30,0.827,98.504,0.821,{1}
5WOJlrdIBOQ23SeI4Ia3t0,The Only Excuse,The 20 Belows,power-pop,28,0.96,104.93,0.676,{1}
2DmEfGC4Ae3rGKB6mE1bcF,Stupid Games,Teenage Bottlerocket,power-pop,30,0.983,95.488,0.383,{1}
60NgzbI2jBY1TuTbooGUOM,25 to Life,Masked Intruder,power-pop,28,0.886,109.989,0.762,{1}
1OvRxi9UEbK2zS6UG1VNQI,Henry Rollins Is No Fun,Chixdiggit!,power-pop,27,0.95,114.321,0.748,{1}
7INrT9Vjp8TMVzglOyPZyA,The Church of Black Flag,Western Addiction,power-pop,28,0.802,110.36,0.595,{1}
4bnSmLwLQ5LmowFZtneSMg,I Tried to Die Young,The Manges,power-pop,27,0.92,113.816,0.665,{1}
4ZOyVR7xUwi9iVQlUQsAGe,The Most Beautiful Girl,Masked Intruder,power-pop,26,0.985,104.907,0.7,{1}
0EKkqQapgIe6R32RwM70od,You Are Here,The Lawrence Arms,power-pop,29,0.965,101.696,0.643,{1}
7mPFw2uKoAPsC6ykTbYHLz,Brand New Lungs,Swingin' Utters,power-pop,29,0.902,104.961,0.706,{1}
0etELaqj8pGviRsaaDOQHx,Better Be Woman,Dwarves,power-pop,28,0.946,99.088,0.747,{1}
06MQns7Bz5uVJ1AIj2SgEc,(Let's All) Turn On - Remaster 2005,Hoodoo Gurus,power-pop,28,0.941,114.952,0.414,{1}
6qQGxKyy6LcyZVsWn93lyS,Pink Triangle,Weezer,power-pop,58,0.894,118.809,0.466,{1}
7t1UzsIKRBXXVdwJRIaDxn,Slay,Nerf Herder,power-pop,26,0.95,97.947,0.237,{1}
5RzSQ1wMRb4BfOYG9KQ2Me,More Than Toast,The Mr. T Experience,power-pop,25,0.96,99.917,0.582,{1}
0CcFWS26kaNNOQ2CyuHsBf,Forty Degrees,Banner Pilot,power-pop,28,0.991,102.353,0.505,{1}
4fDuudoAsQf9lqCCRQz4N9,Charged Words,Western Addiction,power-pop,27,0.932,107.079,0.796,{1}
2t6vIo7av9Jygj24ARHfjM,20 Going On...,Tsunami Bomb,power-pop,26,0.756,115.842,0.411,{1}
31mUSL7eFtWvKnESHbUph1,Rockin' Stroll - Remastered,The Lemonheads,power-pop,25,0.944,116.321,0.773,{1}
7d1nPsb5AFrmqn4IKoj9DG,In the Basement,Teenage Bottlerocket,power-pop,27,0.986,102.968,0.745,{1}
58JTq1B8lzpqAt9Dh8rDGk,Dig It Up - Remaster 2005,Hoodoo Gurus,power-pop,25,0.971,107.522,0.68,{1}
4rCpobCxlVAm5KbDyxpJim,Deviltown,Groovie Ghoulies,power-pop,24,0.859,92.84,0.542,{1}
700PKIY07tMUJjSb2stekx,Hasselhoff Cheeseburger,The Falcon,power-pop,26,0.903,105.15,0.447,{1}
3abcbNKEuj8356QQr1CPZs,Zanzibar - Remaster 2005,Hoodoo Gurus,power-pop,25,0.769,108.711,0.667,{1}
1WyC8eDMSAss5aoqtlLCIq,Detention Girl,Dwarves,power-pop,25,0.967,117.84,0.688,{1}
2MU7xkcmcAt74almO7ulvD,"Undertaker, Undertake",Swingin' Utters,power-pop,27,0.999,101.515,0.119,{1}
5zxp37YfQ781NJOVCbJq3J,Tamara Is A Punk,The Queers,power-pop,26,0.93,108.798,0.957,{1}
4rfoxdyoyZc9Es4TitEpMr,Rapture - Rerecorded 2014 Version,Blondie,power-pop,25,0.862,107.343,0.909,{1}
5RNjs0ue5fBDLRmS1OCZcW,They Came from the Shadows,Teenage Bottlerocket,power-pop,25,0.994,102.982,0.611,{1}
0D6qZlc6vNR7PDW2RKGPsV,Rapture - Remastered 2001,Blondie,power-pop,49,0.845,107.523,0.81,{1}
1D7UBHqaPWDbBHs2S5YXge,Perfect Situation,Weezer,power-pop,55,0.806,93.853,0.403,{1}
22QRsnGR9m9fLv3czhFE0v,Crush Me,The Muffs,power-pop,24,0.964,116.782,0.488,{1}
0MIBP8AL52wEm4pevVgPZI,Intervention,Banner Pilot,power-pop,25,0.992,96.429,0.211,{1}
6SwL2vB9y90bkazMNTfe0m,Pigeons and Spies,The Lawrence Arms,power-pop,26,0.887,108.968,0.719,{1}
4DyrcSV3fWTF6ENIgKBCxP,Come Back Traci,Sloppy Seconds,power-pop,24,0.919,103.585,0.827,{1}
3LTd8XKx4Qfyl0KSTuvscH,Where You Get Love,Matthew Sweet,power-pop,23,0.824,108.223,0.849,{1}
4FJgUAD56nOwhbEuzjChn6,Love For Tender,Elvis Costello & The Attractions,power-pop,25,0.77,109.728,0.686,{1}
0PYPP7JIf0jja7WOjQPuVS,Just Another Fool,Screeching Weasel,power-pop,25,0.903,97.003,0.439,{1}
29j2QIF7k8hcuRtNdDbs56,Alison's Starting To Happen - Remastered,The Lemonheads,power-pop,23,0.848,89.251,0.963,{1}
4nCZLNJ1wi9GV0YUOPx3VF,Fifteenth and T,Swingin' Utters,power-pop,25,0.953,107.861,0.708,{1}
6bvBYjggZrWbgOEaOCZsej,Valerie Loves Me,Material Issue,power-pop,23,0.909,92.438,0.619,{1}
0C9E39MqYy5usQcl0aGPU0,I Saw The Apeman,The Lillingtons,power-pop,25,0.836,94.796,0.84,{1}
2bY8Z6v3kY5MdHc93GCU8x,Sluts of the USA,Dwarves,power-pop,25,0.982,103.967,0.738,{1}
6EkjoXJvFQ6V7l5nto15bL,Rest Assured,The Lemonheads,power-pop,24,0.885,101.392,0.764,{1}
35So3EqoTmTiRCVNR1pZ1T,Nothing To Forgive,Falconshield,power-pop,48,0.75,119.993,0.407,{1}
5P0xgHpE3OVKB4rLU9zzBn,The Obsolete Man,Horror Section,power-pop,23,0.915,119.993,0.686,{1}
5NFs3doJqtVsjlEazAz2qg,Jazz Is Like the New Coke,The Ergs!,power-pop,25,0.959,103.797,0.432,{1}
32KHCKubOoqIuBmdEwFak4,High On Stress,The Manges,power-pop,23,0.991,100.004,0.419,{1}
1Hz4xJrAEzHTc6WXTD5pOW,X-Ray Specs,The Lillingtons,power-pop,24,0.93,97.981,0.801,{1}
1eGAZX0TKa5qCxWsvhf8Th,Brick Wall Views,The Lawrence Arms,power-pop,26,0.895,91.454,0.423,{1}
5LB2xfod5kl8QJH2vQUztv,How Do I Get to You,Masked Intruder,power-pop,23,0.969,113.985,0.605,{1}
5KckAOzQttI3LsIEzfSAaG,Janie,Off With Their Heads,power-pop,24,0.996,102.12,0.501,{1}
4fQPEt6AbVlceBLLfx8WBN,Silent Kill,Radioactivity,power-pop,24,0.967,97.456,0.639,{1}
1fzyjaz3QhL4ZhrzD22uPl,Stuck in a Head,Mean Jeans,power-pop,23,0.978,102.838,0.8,{1}
2EEDEOk1DLHTM7pDuvSc2x,House on Fire,The Bombpops,power-pop,23,0.811,113.476,0.199,{1}
7EYoPg7AavQDIxhuPcMzsu,Da Doo Ron Ron / I Wanna Be Sedated,The Dollyrots,power-pop,22,0.914,98.046,0.721,{1}
5qDWGQOvrVfaIjC3N750Fi,Why the Big Pause,Teenage Bottlerocket,power-pop,24,0.858,115.788,0.278,{1}
7bsrm89CgDackHdyPCD7ad,Come On - 2005 Remaster,Hoodoo Gurus,power-pop,23,0.775,114.75,0.683,{1}
2ugSAWatjCmL6dgvAKcZrn,Long Time,Blondie,power-pop,12,0.807,119.941,0.442,{1}
3lYEqnZ9PVQNteUaSB3A1d,Hinged by Spine,PEARS,power-pop,23,0.981,105.043,0.496,{1}
7phf3iuemxpzD4UfZb1SKo,Chicken Park,The Manges,power-pop,22,0.966,97.997,0.802,{1}
